scenario,vehicle_count,nmax,peak_rsu,peak_time_s,radius_m,ever_covered_any,num_steps,avg_concurrent_requests,RSU1_max,RSU1_peak_time_s,RSU2_max,RSU2_peak_time_s,RSU3_max,RSU3_peak_time_s,RSU4_max,RSU4_peak_time_s,RSU5_max,RSU5_peak_time_s,Cui2019_avg_latency_ms,Cui2019_throughput_mbps,Dabra2024_avg_latency_ms,Dabra2024_throughput_mbps,Cui2025_avg_latency_ms,Cui2025_throughput_mbps,Yan2025_avg_latency_ms,Yan2025_throughput_mbps,Ours_Intra_AKA_batch_avg_latency_ms,Ours_Intra_AKA_batch_throughput_mbps,Ours_Inter_AKA_batch_avg_latency_ms,Ours_Inter_AKA_batch_throughput_mbps,Ours_Intra_ReAKA_batch_avg_latency_ms,Ours_Intra_ReAKA_batch_throughput_mbps,Ours_Inter_ReAKA_batch_avg_latency_ms,Ours_Inter_ReAKA_batch_throughput_mbps,Ours_Intra_AKA_noBatch_avg_latency_ms,Ours_Intra_AKA_noBatch_throughput_mbps,Ours_Inter_AKA_noBatch_avg_latency_ms,Ours_Inter_AKA_noBatch_throughput_mbps,Ours_Intra_ReAKA_noBatch_avg_latency_ms,Ours_Intra_ReAKA_noBatch_throughput_mbps,Ours_Inter_ReAKA_noBatch_avg_latency_ms,Ours_Inter_ReAKA_noBatch_throughput_mbps
chaoyang_800_run5.sumocfg,800,113,RSU1,1163.0,200.0,True,6359,40.116527755936,113,1163.0,64,995.0,22,192.0,19,617.0,14,264.0,11.673428178644304,18.914869341691066,3.239810781569392,380.386329866270387,1.439100200188692,579.823265408524549,3.348245756093686,447.815199549501017,1.686017428526478,832.968497192347968,1.712293754206616,826.183726542183081,1.120213921056757,575.275748460106001,1.146490246736895,566.569858987368320,1.731188638779662,811.234184548361668,1.783741290139938,793.091039942425368,1.165385131309941,552.977624784853674,1.217937782670217,533.333333333333371
chaoyang_800_run6.sumocfg,800,110,RSU1,808.0,200.0,True,5472,44.924524853799,110,808.0,58,995.0,24,1003.0,17,997.0,13,288.0,13.072497638157405,18.914869341691066,3.628104627192847,380.386329866270387,1.611577480080349,579.823265408524549,3.749535617872667,447.815199549501017,1.888087930555485,832.968497192347968,1.917513494334724,826.183726542183081,1.254472432017497,575.275748460106001,1.283897995796736,566.569858987368320,1.938672945540863,811.234184548361668,1.997524073099340,793.091039942425368,1.305057447002875,552.977624784853674,1.363908574561352,533.333333333333371
chaoyang_800_run7.sumocfg,800,105,RSU1,1065.0,200.0,True,5877,32.919006295728,105,1065.0,52,1082.0,24,552.0,19,618.0,10,702.0,9.579035803981183,18.914869341691066,2.658538948442962,380.386329866270387,1.180903512846636,579.823265408524549,2.747519022460313,447.815199549501017,1.383519996596840,832.968497192347968,1.405081945720541,826.183726542183081,0.919230331801898,575.275748460106001,0.940792280925599,566.569858987368320,1.420586797685829,811.234184548361668,1.463710695933232,793.091039942425368,0.956297132890887,552.977624784853674,0.999421031138290,533.333333333333371
chaoyang_800_run8.sumocfg,800,117,RSU1,954.0,200.0,True,6106,44.349983622667,117,954.0,60,1120.0,25,755.0,19,1029.0,12,151.0,12.905313034392638,18.914869341691066,3.581704677366590,380.386329866270387,1.590966962495935,579.823265408524549,3.701582683098659,447.815199549501017,1.863941111693450,832.968497192347968,1.892990350966297,826.183726542183081,1.238428942679354,575.275748460106001,1.267478181952201,566.569858987368320,1.913879193252573,811.234184548361668,1.971977671798267,793.091039942425368,1.288367024238477,552.977624784853674,1.346465502784171,533.333333333333371
chaoyang_800_run9.sumocfg,800,114,RSU1,1065.0,200.0,True,5624,35.947012802274,114,1065.0,45,998.0,24,1001.0,23,633.0,11,565.0,10.460149361308096,18.914869341691066,2.903080753911646,380.386329866270387,1.289527190255974,579.823265408524549,3.000245529516192,447.815199549501017,1.510781054053970,832.968497192347968,1.534326347439460,826.183726542183081,1.003784385490698,575.275748460106001,1.027329678876188,566.569858987368320,1.551257390469331,811.234184548361668,1.598347977240310,793.091039942425368,1.044260721906059,552.977624784853674,1.091351308677038,533.333333333333371
chaoyang_900_run1.sumocfg,900,111,RSU1,940.0,200.0,True,6602,39.115873977582,111,940.0,60,1082.0,22,761.0,20,544.0,15,960.0,11.382249936988730,18.914869341691066,3.158997982429550,380.386329866270387,1.403203747197811,579.823265408524549,3.264728189790955,447.815199549501017,1.643961951529830,832.968497192347968,1.669582848985147,826.183726542183081,1.092271664950009,575.275748460106001,1.117892562405326,566.569858987368320,1.688006425628588,811.234184548361668,1.739248220539221,793.091039942425368,1.136316139048767,552.977624784853674,1.187557933959400,533.333333333333371
chaoyang_900_run10.sumocfg,900,121,RSU1,894.0,200.0,True,7489,49.622513019095,121,894.0,58,1169.0,31,1001.0,23,864.0,9,435.0,14.439555818400457,18.914869341691066,4.007514151422123,380.386329866270387,1.780108409534000,579.823265408524549,4.141643804112737,447.815199549501017,2.085534977166530,832.968497192347968,2.118037723194038,826.183726542183081,1.385659053545213,575.275748460106001,1.418161799572720,566.569858987368320,2.141409926826031,811.234184548361668,2.206415418881046,793.091039942425368,1.441534003204714,552.977624784853674,1.506539495259728,533.333333333333371
chaoyang_900_run2.sumocfg,900,114,RSU1,849.0,200.0,True,7093,46.182433385027,114,849.0,79,1089.0,26,194.0,17,892.0,10,1005.0,13.438533925842314,18.914869341691066,3.729693320174802,380.386329866270387,1.656702432821083,579.823265408524549,3.854524437614530,447.815199549501017,1.940955310305926,832.968497192347968,1.971204804173119,826.183726542183081,1.289598269843501,575.275748460106001,1.319847763710694,566.569858987368320,1.992956730297467,811.234184548361668,2.053455718031853,793.091039942425368,1.341599689835042,552.977624784853674,1.402098677569428,533.333333333333371
chaoyang_900_run3.sumocfg,900,137,RSU1,976.0,200.0,True,6689,46.438780086710,137,976.0,69,1130.0,22,178.0,22,256.0,11,557.0,13.513127739871639,18.914869341691066,3.750395879802719,380.386329866270387,1.665898358050556,579.823265408524549,3.875919902377096,447.815199549501017,1.951729049484258,832.968497192347968,1.982146450441053,826.183726542183081,1.296756495141297,575.275748460106001,1.327173896098092,566.569858987368320,2.004019115861894,811.234184548361668,2.064853917775484,793.091039942425368,1.349046561518933,552.977624784853674,1.409881363432523,533.333333333333371
chaoyang_900_run4.sumocfg,900,114,RSU1,1119.0,200.0,True,6784,37.966833726414,114,1119.0,69,982.0,27,551.0,17,495.0,10,443.0,11.047893012381785,18.914869341691066,3.066201491745202,380.386329866270387,1.361984226267653,579.823265408524549,3.168825843307699,447.815199549501017,1.595670087853732,832.968497192347968,1.620538363944533,826.183726542183081,1.060185864976387,575.275748460106001,1.085054141067189,566.569858987368320,1.638420742629674,811.234184548361668,1.688157294811276,793.091039942425368,1.102936519752330,552.977624784853674,1.152673071933932,533.333333333333371
chaoyang_900_run5.sumocfg,900,111,RSU1,1074.0,200.0,True,5960,43.492281879194,111,1074.0,70,1518.0,29,916.0,24,273.0,14,553.0,12.655732119462966,18.914869341691066,3.512436684563725,380.386329866270387,1.560198627852334,579.823265408524549,3.629996322483187,447.815199549501017,1.827893622818775,832.968497192347968,1.856381067449647,826.183726542183081,1.214478479194619,575.275748460106001,1.242965923825492,566.569858987368320,1.876865932214747,811.234184548361668,1.933840821476492,793.091039942425368,1.263450788590592,552.977624784853674,1.320425677852336,533.333333333333371
chaoyang_900_run6.sumocfg,900,139,RSU1,1008.0,200.0,True,6863,52.371703336733,139,1008.0,61,1123.0,24,672.0,20,242.0,14,625.0,15.239537210549134,18.914869341691066,4.229538761474521,380.386329866270387,1.878730113798607,579.823265408524549,4.371099475593709,447.815199549501017,2.201077947836196,832.968497192347968,2.235381413521756,826.183726542183081,1.462427443974920,575.275748460106001,1.496730909660480,566.569858987368320,2.260048485793357,811.234184548361668,2.328655417164477,793.091039942425368,1.521397981932081,552.977624784853674,1.590004913303201,533.333333333333371
chaoyang_900_run7.sumocfg,900,121,RSU1,876.0,200.0,True,5978,45.303947808633,121,876.0,51,994.0,26,911.0,24,994.0,14,698.0,13.182905164938433,18.914869341691066,3.658746825025183,380.386329866270387,1.625188519739083,579.823265408524549,3.781203395951917,447.815199549501017,1.904034318501218,832.968497192347968,1.933708404315873,826.183726542183081,1.265067438608261,575.275748460106001,1.294741524422916,566.569858987368320,1.955046563733739,811.234184548361668,2.014394735363048,793.091039942425368,1.316079683840782,552.977624784853674,1.375427855470091,533.333333333333371
chaoyang_900_run8.sumocfg,900,111,RSU1,949.0,200.0,True,6232,46.522304236201,111,949.0,54,1169.0,27,551.0,21,963.0,12,825.0,13.537432265083556,18.914869341691066,3.757141290115565,380.386329866270387,1.668894619865226,579.823265408524549,3.882891078466015,447.815199549501017,1.955239402439041,832.968497192347968,1.985711511713752,826.183726542183081,1.299088823491667,575.275748460106001,1.329560932766378,566.569858987368320,2.007623517009003,811.234184548361668,2.068567735558426,793.091039942425368,1.351472938061629,552.977624784853674,1.412417156611052,533.333333333333371
chaoyang_900_run9.sumocfg,900,120,RSU1,989.0,200.0,True,7402,34.286138881381,120,989.0,50,1156.0,26,728.0,18,530.0,13,241.0,9.976854980815316,18.914869341691066,2.768948576060336,380.386329866270387,1.229946660091783,579.823265408524549,2.861624009456709,447.815199549501017,1.440977844906684,832.968497192347968,1.463435265873989,826.183726542183081,0.957406142123685,575.275748460106001,0.979863563090990,566.569858987368320,1.479584037287119,811.234184548361668,1.524498879221728,793.091039942425368,0.996012334504120,552.977624784853674,1.040927176438730,533.333333333333371
